Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,distance,Day,Month,Year,Time_taken (min)
5389,20.0,4.8,Windy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,17.138295790540273,4,3,2022,20
20703,23.0,4.6,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,17.073026289642574,25,3,2022,27
7858,38.0,4.5,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,5.968779676051492,13,2,2022,28
25059,24.0,4.7,Windy,Jam,2,Meal,electric_scooter,1.0,No,Urban,9.348448896832888,7,3,2022,11
5333,21.0,4.9,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,11.00773476374462,23,3,2022,18
13553,27.0,4.6,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,12.16230614509626,8,3,2022,30
30353,20.0,4.7,Cloudy,Low,0,Meal,motorcycle,0.0,No,Urban,10.64140776322093,4,4,2022,24
26350,36.0,4.8,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,4.657528074267125,24,3,2022,14
39715,21.0,5.0,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,4.579038716634887,15,2,2022,18
24533,24.0,4.7,Fog,Medium,1,Drinks,motorcycle,0.0,No,Urban,7.762510040102086,1,3,2022,11
13132,39.0,4.6,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,16.721430138856057,2,4,2022,16
2321,21.0,4.8,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,13.681631975373133,12,3,2022,21
6545,31.0,4.9,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,12.099251698245435,31,3,2022,27
33033,20.0,4.5,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,3.025345653221649,26,3,2022,15
29120,,,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,10.867286735129932,2,3,2022,26
5088,28.0,5.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,20.44292976252901,6,4,2022,22
23007,32.0,4.3,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,6.037193175495113,15,3,2022,42
28897,30.0,4.2,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,3.0737721530635134,3,3,2022,34
6270,36.0,4.4,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,3.064487105761538,26,3,2022,22
12543,22.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,16.151548344858927,14,2,2022,30
37627,37.0,4.9,Fog,Jam,0,Drinks,motorcycle,1.0,No,Urban,20.506685809982432,16,2,2022,47
16110,32.0,3.5,Windy,Jam,2,Drinks,scooter,2.0,No,Metropolitian,10.564981870374387,2,4,2022,40
10691,24.0,4.8,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,6.120938502923711,19,3,2022,19
32797,31.0,4.3,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,9.3268725291157,1,3,2022,33
21179,34.0,4.6,Stormy,Low,1,Buffet,motorcycle,1.0,No,,12.162115707004752,27,3,2022,21
33830,39.0,4.0,Cloudy,Medium,2,Drinks,motorcycle,2.0,No,Metropolitian,19.62703934775151,16,2,2022,35
38857,30.0,4.7,Stormy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,1.5522933461656467,24,3,2022,28
29854,24.0,4.6,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,20.178893713604943,12,3,2022,22
42786,23.0,4.0,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,7.790336733567776,21,3,2022,16
20327,36.0,5.0,Cloudy,Medium,2,Snack,scooter,0.0,No,Urban,8.938588654178862,24,3,2022,15
39061,33.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,7.448644516028947,15,3,2022,21
42677,35.0,4.8,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,1.5725337292863206,15,3,2022,24
11659,28.0,4.8,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,17.29786575291325,16,3,2022,31
8401,24.0,5.0,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,4.595393825646219,26,3,2022,27
16097,,,,,3,Meal,bicycle,0.0,No,Metropolitian,4.589499486380557,5,4,2022,31
22749,39.0,4.8,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,16.659963190056956,18,3,2022,49
35806,24.0,4.7,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,20.44292976252901,8,3,2022,27
16744,39.0,4.3,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,13.789630729980107,18,3,2022,41
38179,25.0,4.6,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,16.634870118211385,31,3,2022,25
31461,32.0,4.8,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,10.866202682035826,10,3,2022,35
19294,28.0,4.1,Fog,High,2,Buffet,motorcycle,0.0,No,Metropolitian,6.208803959900656,1,4,2022,32
35610,24.0,4.9,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,12.463941144205046,12,3,2022,38
27338,23.0,4.9,Fog,Low,2,Drinks,electric_scooter,1.0,No,,10.255386767982152,12,2,2022,24
27927,34.0,3.4,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,17.099225478911954,18,3,2022,32
2199,21.0,4.6,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,7.76260023979046,11,3,2022,33
36109,33.0,4.9,Sandstorms,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,7.562950099274068,24,3,2022,26
41609,27.0,4.7,Windy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,3.0645081868526045,17,3,2022,10
22789,39.0,4.9,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,4.579042936878116,13,2,2022,22
21462,28.0,4.8,Cloudy,Low,1,Buffet,scooter,0.0,No,,4.717601092054723,30,3,2022,10
7087,21.0,5.0,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,3.073202406260901,3,4,2022,13
22013,20.0,4.1,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,7.660316911832663,19,3,2022,19
37105,26.0,4.5,Windy,Low,2,Drinks,scooter,0.0,,Urban,4.596477246825863,3,3,2022,12
4139,27.0,4.5,Stormy,Jam,1,Meal,motorcycle,0.0,No,Urban,12.29262273944321,25,3,2022,22
11697,35.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,9.26428098680503,13,2,2022,25
13449,39.0,4.7,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,6.210589610313767,1,3,2022,26
10505,22.0,4.9,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Urban,20.069389638817952,18,2,2022,19
12747,26.0,4.7,Stormy,Low,1,Drinks,scooter,0.0,,Metropolitian,3.108975194711756,5,3,2022,10
44096,27.0,4.6,Fog,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,13.631228534496628,20,3,2022,48
7944,33.0,4.0,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,3.0527307100356755,17,2,2022,28
45005,32.0,5.0,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,4.561152427256569,3,4,2022,26
38533,35.0,4.8,Sunny,Jam,1,Meal,motorcycle,1.0,No,Urban,17.29786575291325,10,3,2022,26
38119,29.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19.659494006264435,2,3,2022,28
33920,24.0,5.0,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,11.919595217847732,2,3,2022,24
28864,23.0,4.7,Stormy,High,1,Buffet,scooter,1.0,No,Metropolitian,3.116288055541825,17,3,2022,28
27664,21.0,5.0,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,9.22083460710919,30,3,2022,27
34233,20.0,4.9,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,16.634890709262812,23,3,2022,25
1069,33.0,4.9,Sunny,Medium,1,Buffet,scooter,1.0,No,Urban,16.601046189402922,8,3,2022,15
30167,38.0,4.4,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,10.868244074540764,8,3,2022,41
23140,39.0,4.6,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Urban,11.917100051488177,23,3,2022,42
17906,26.0,4.3,Fog,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,10.564987742503048,6,4,2022,32
38147,,,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,19.660943947619387,14,3,2022,37
25221,31.0,4.6,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,1.5526974438937056,21,3,2022,16
38922,31.0,4.6,Sunny,Low,1,Buffet,scooter,0.0,No,Urban,10.86736612025195,25,3,2022,27
39100,35.0,4.6,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,5669.319907787353,14,2,2022,23
18566,,,,,3,Drinks,motorcycle,1.0,No,Metropolitian,3.1161423837879867,13,3,2022,16
37714,31.0,4.9,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,20.205786629218224,20,3,2022,24
13102,21.0,4.6,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Urban,13.215391250313326,14,2,2022,35
13740,20.0,4.5,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,4.656788095043528,5,3,2022,21
39833,20.0,4.5,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,9.121089774937934,28,3,2022,11
38028,32.0,4.2,Sandstorms,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,7.772596236164969,3,4,2022,34
12836,21.0,4.8,Stormy,Jam,2,Snack,motorcycle,0.0,No,,4.6576255671474405,28,3,2022,14
13183,24.0,4.9,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,14.15280068944862,14,2,2022,19
4172,27.0,4.5,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,13.407033668284493,27,3,2022,35
16008,32.0,4.7,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Urban,4.560760431453068,17,3,2022,16
21921,31.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,4.5607404596308045,1,3,2022,30
43055,20.0,4.7,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,3.073422258763914,13,3,2022,15
30349,29.0,4.0,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,20.179849220539054,4,3,2022,38
43322,33.0,4.8,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,3.10513147754577,24,3,2022,15
19134,26.0,5.0,Cloudy,Low,1,Meal,motorcycle,,No,Metropolitian,17.29786575291325,12,2,2022,27
19759,32.0,4.2,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,17.097524927197277,2,4,2022,31
11142,31.0,4.6,Sunny,Medium,1,Snack,scooter,0.0,No,Metropolitian,11.00773476374462,6,4,2022,25
24916,26.0,4.8,Cloudy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,13.971216616782916,2,3,2022,41
29948,32.0,4.7,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,7.790314135591803,21,3,2022,32
43849,33.0,4.5,Sunny,Low,1,Meal,scooter,0.0,No,Metropolitian,19.61592696438906,2,3,2022,21
25226,38.0,4.1,Fog,Jam,1,Buffet,scooter,,No,Metropolitian,9.121796528794675,15,3,2022,32
11018,30.0,4.9,Sunny,Low,1,Snack,motorcycle,0.0,No,Urban,7.761498257466512,24,3,2022,12
28232,33.0,4.7,Sunny,High,1,Buffet,scooter,1.0,No,Metropolitian,6.037529176542944,5,4,2022,23
17499,34.0,4.8,Cloudy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,7.790401360105807,15,3,2022,18
22028,35.0,4.6,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,17.13749142638868,23,3,2022,29
30184,36.0,4.6,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,4.610430682716122,13,3,2022,27
9148,21.0,4.7,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,17.13807458855237,6,3,2022,24
26668,23.0,4.8,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,10.86826282011045,16,3,2022,18
36799,24.0,4.6,Stormy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,9.362994333550144,13,2,2022,18
20660,33.0,4.7,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,9.348112475389003,9,3,2022,21
35094,32.0,4.6,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,6.119245343029776,15,3,2022,19
15829,21.0,4.1,Windy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,9.192951167083816,13,3,2022,37
8235,30.0,4.2,Stormy,Low,0,Buffet,motorcycle,1.0,No,,2.9376270171445893,17,2,2022,27
22282,15.0,1.0,,,3,Buffet,electric_scooter,2.0,Yes,Metropolitian,19068.246962308316,27,3,2022,44
36977,27.0,4.5,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,3.040790211399868,1,4,2022,17
27344,39.0,4.7,Fog,Low,1,Drinks,scooter,0.0,No,Urban,9.220397882984454,7,3,2022,18
14965,24.0,4.6,Fog,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,3.0253447684077948,30,3,2022,18
22165,35.0,4.7,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,3.1161407812913757,17,3,2022,12
39013,24.0,4.6,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,12.21019916553939,14,2,2022,15
36419,31.0,4.0,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,19.661098170299503,14,3,2022,38
29607,28.0,4.8,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,1.468845535765133,17,2,2022,14
5442,38.0,4.7,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,1.5094675843674927,28,3,2022,27
35635,23.0,4.9,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Urban,9.348109676504196,28,3,2022,27
1760,,,,,2,Meal,scooter,1.0,No,Urban,9.314419797614722,17,3,2022,11
29522,38.0,4.1,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,7.546817179242882,5,3,2022,23
34539,31.0,4.6,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,9.178296996538943,17,3,2022,33
23233,36.0,3.8,Stormy,Jam,1,Buffet,motorcycle,1.0,Yes,Metropolitian,12.292848945038156,31,3,2022,39
15473,25.0,4.9,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,4.537940846051362,21,3,2022,33
31361,31.0,4.9,Sunny,Low,1,Snack,scooter,0.0,No,Urban,9.314044193380468,5,3,2022,10
14888,26.0,5.0,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,14.021750803377737,12,3,2022,18
22501,33.0,4.8,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,17.097972861361782,23,3,2022,15
11274,,,Windy,High,1,Buffet,motorcycle,0.0,No,Urban,3.02952463419204,19,3,2022,20
32731,37.0,5.0,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,7.862668167410368,15,2,2022,24
11630,39.0,4.7,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,9.2203168221807,19,3,2022,29
40434,22.0,4.8,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,16.47656316910433,16,2,2022,39
23440,34.0,4.5,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,6.05040606165864,24,3,2022,19
37276,38.0,4.8,Stormy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,19.3952622299856,18,2,2022,29
1159,21.0,4.5,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,12.116895848185973,8,3,2022,32
11782,26.0,4.8,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,7.648179253473649,11,3,2022,24
44941,38.0,4.5,Stormy,Low,1,Snack,motorcycle,1.0,No,Urban,1.5725337292863206,24,3,2022,23
41528,26.0,4.8,Fog,Medium,1,Meal,motorcycle,1.0,No,,9.19233320768987,26,3,2022,14
44117,27.0,4.6,Windy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,3.145067434621583,21,3,2022,25
12295,29.0,4.6,Sandstorms,Low,1,Drinks,scooter,0.0,No,,7.762500242365809,5,3,2022,12
6622,37.0,4.9,Cloudy,Medium,2,Snack,scooter,0.0,No,Urban,7.772241951547877,1,4,2022,15
45549,33.0,5.0,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,10.72503463788064,6,4,2022,47
8064,31.0,4.4,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,9.076358225887306,28,3,2022,46
28505,35.0,4.0,Sandstorms,High,1,Buffet,motorcycle,1.0,No,Metropolitian,6.037193175495113,24,3,2022,31
18836,32.0,4.8,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,6.058853851668898,1,4,2022,25
4038,21.0,4.7,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,16.824772113251285,8,3,2022,15
4863,37.0,4.8,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,9.314976789361037,3,3,2022,28
30493,23.0,4.8,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,10.757554773158116,23,3,2022,19
4719,37.0,4.3,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,1.5147927355659148,7,3,2022,32
7471,23.0,4.6,Fog,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,12.09989696023008,20,3,2022,26
30989,38.0,5.0,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,19.688394563497447,23,3,2022,31
42133,20.0,4.2,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,17.13787992418603,2,4,2022,32
20889,25.0,4.7,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,10.64140776322093,25,3,2022,19
3032,30.0,4.6,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,9.435201537430713,26,3,2022,36
28045,27.0,4.8,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,12.463962426994184,27,3,2022,24
37802,36.0,4.8,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Urban,13.183763612802506,14,2,2022,34
28667,22.0,4.6,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,1.5093577696342253,5,4,2022,14
5473,37.0,4.8,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,1.5297989528625522,9,3,2022,28
32506,26.0,4.6,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,1.529751878579701,11,3,2022,13
40066,30.0,4.2,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,3.145067434621583,24,3,2022,32
2235,39.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,16.851371030914677,4,3,2022,42
22100,27.0,4.6,Cloudy,High,1,Buffet,scooter,1.0,No,Metropolitian,6.105280414497539,13,2,2022,26
2599,26.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,20.25374838683832,12,3,2022,36
41564,32.0,4.3,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,13.786669693634837,31,3,2022,40
14136,25.0,4.9,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,12.41790772974657,20,3,2022,39
24682,39.0,4.9,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Urban,9.193373039577615,26,3,2022,27
21540,38.0,4.0,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,3.1053645449071565,9,3,2022,25
19298,28.0,,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,1.5263832936831832,11,2,2022,18
7702,29.0,5.0,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,9.088005113714642,15,3,2022,27
38204,36.0,4.7,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,5.958965689666703,30,3,2022,28
36581,32.0,4.9,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,3.104605953841143,30,3,2022,19
24287,21.0,4.8,Fog,Jam,0,Drinks,motorcycle,0.0,No,Urban,9.435201537430713,28,3,2022,29
34814,34.0,4.9,Cloudy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,20.85342649196895,4,3,2022,43
43005,28.0,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,6.290134677634678,3,3,2022,29
25439,33.0,4.9,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,20.17741678822209,10,3,2022,41
37041,38.0,3.5,Windy,Jam,2,Meal,scooter,2.0,No,Metropolitian,12.419724873245672,6,3,2022,32
11406,35.0,4.6,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,4.530109268846795,15,2,2022,15
36500,39.0,4.9,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,6.128363939648328,30,3,2022,39
16385,31.0,4.8,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,17.098385362043125,12,3,2022,35
44893,29.0,4.7,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,13.68216458927001,2,4,2022,19
6444,20.0,4.8,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,5.952962854609519,17,2,2022,29
7329,25.0,4.6,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,10.642018863256776,6,3,2022,37
25346,38.0,4.6,Fog,Low,1,Drinks,scooter,0.0,No,Urban,9.34840333533469,15,3,2022,15
22073,34.0,4.4,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,10.70562290349702,14,3,2022,35
1477,24.0,4.7,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,9.074628631820476,13,3,2022,16
40455,33.0,3.7,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,20.83140426880117,12,2,2022,31
28196,31.0,4.0,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,9.220397882984454,5,3,2022,31
34776,37.0,4.7,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,9.435201537430713,26,3,2022,22
10834,30.0,4.2,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,10.427215010406718,25,3,2022,36
20408,20.0,3.2,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17.139219742258962,8,3,2022,39
27857,36.0,4.8,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Urban,3.064627592336894,19,3,2022,28
37149,35.0,4.8,Sunny,Low,2,Snack,electric_scooter,0.0,No,Urban,4.632302885852763,13,2,2022,18
10621,35.0,4.9,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,1.5725337292863206,1,4,2022,18
7018,20.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,20.176811965426356,25,3,2022,49
35829,35.0,4.9,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,7.762499175710427,1,3,2022,29
11822,22.0,3.5,Sunny,Low,2,Drinks,scooter,1.0,Yes,Metropolitian,16.853347148215562,2,4,2022,41
34154,21.0,4.8,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,16.38847819603748,18,3,2022,23
32910,20.0,4.9,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,12.418394742110715,2,4,2022,45
18132,22.0,4.5,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,6.290134677634678,15,2,2022,21
26280,31.0,4.6,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,10.427215010406718,20,3,2022,15
41096,50.0,6.0,,,3,Meal,scooter,1.0,Yes,Metropolitian,17.29786575291325,20,3,2022,48
27168,33.0,4.8,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,3.0736879816308624,13,3,2022,28
23069,25.0,4.5,Stormy,High,1,Buffet,motorcycle,1.0,No,Urban,6.21786032966792,17,3,2022,14
22854,,,Sandstorms,Medium,1,Meal,scooter,,No,Metropolitian,4.469162258883854,5,4,2022,27
40576,25.0,4.6,Sandstorms,High,1,Meal,scooter,1.0,No,Metropolitian,6.20944951682266,9,3,2022,27
33408,34.0,4.6,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,12.352505605215796,14,2,2022,29
30693,36.0,4.6,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,9.08808409216373,1,4,2022,25
44159,36.0,4.8,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,19.3625300010744,4,3,2022,20
14204,21.0,4.9,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,7.683892680377846,5,3,2022,29
22609,27.0,4.9,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,10.881431823102693,27,3,2022,43
39618,33.0,4.8,Sandstorms,Jam,0,Buffet,motorcycle,3.0,No,Urban,10.56512884564869,23,3,2022,46
33753,35.0,4.7,Sunny,High,1,Buffet,motorcycle,0.0,No,Metropolitian,6.050355980667544,28,3,2022,24
38411,34.0,4.5,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Urban,7.568330481285723,11,2,2022,18
34390,36.0,4.6,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,8.938685874464054,28,3,2022,17
65,,,,,1,Drinks,scooter,0.0,No,Metropolitian,6.210589610313767,11,3,2022,19
2315,,,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,7.862668167410368,30,3,2022,10
28609,25.0,4.6,Fog,Medium,1,Drinks,scooter,0.0,No,Urban,9.075228438646684,21,3,2022,12
44773,29.0,4.7,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,10.641490945494455,2,4,2022,24
6170,36.0,4.7,Sunny,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,14.021812013195875,27,3,2022,22
7877,38.0,4.6,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,16.903050893203687,20,3,2022,28
39737,32.0,4.8,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,19.620419296539414,2,4,2022,24
41668,32.0,4.9,Sunny,High,1,Snack,scooter,0.0,No,Metropolitian,1.5545085595199724,26,3,2022,24
42419,29.0,4.6,Sandstorms,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,9.074331008325888,19,3,2022,22
31,22.0,4.8,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,10.86742683448041,18,3,2022,28
24462,35.0,4.9,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,1.552757802255354,30,3,2022,40
4013,37.0,4.3,Fog,Jam,2,Drinks,scooter,2.0,Yes,Metropolitian,10.586824027282663,4,3,2022,40
36802,29.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,Yes,Urban,13.42905214553439,12,2,2022,48
14694,31.0,3.9,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,17.09799694004491,23,3,2022,38
25271,26.0,4.8,Fog,High,2,Meal,scooter,1.0,No,Metropolitian,3.0184094452114985,1,3,2022,24
33322,,,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,12.419787919081514,6,4,2022,32
13785,24.0,4.9,Windy,Low,2,Snack,scooter,1.0,No,Urban,3.0734628038685763,13,3,2022,11
17231,31.0,4.6,Windy,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,20.253058591951973,31,3,2022,54
